ID,Date,Location,Tweet,Quoted Tweet Text
1325431035685871616,2020-11-08 13:32:38,高知,新型コロナ 症状の報告 100種類以上あることが明らかに 脳や神経に関する症状も多く 世界のおよそ20万本の研究論文をNHKがAIで分析  11月8日（日）の番組で詳しくお伝えします #nhk_news  #NHKスペシャル https://t.co/As8bT3EADw,
1325431051292872704,2020-11-08 13:32:42,日本 東京,統計を見る限り、人口あたりでアメリカのコロナ死者はイギリス、スペイン、フランス、イタリア、ブラジル、アルゼンチン、メキシコといった国々と大差はないです。 https://t.co/ZUsDcdnyRc https://t.co/TjrvrdEXnf,コロナ対策でトランプ以下の結果しか出せない人はそうそういないと思うよ。あっという間に20万人死なせたんだから⊂((・x・))⊃
1325431056212717571,2020-11-08 13:32:43,神奈川県横浜市,"脳が魅せる泡沫の夢かもね

文明の滅びはどうなるかねぇ

争い❌
核兵器、公害、原発、老害❌

分岐点だからね😱🤔🥺🧐

多様性

人それぞれの価値観

自己責任

認知症、成人病、各種癌

人口密度に比例するcovid https://t.co/jvCqupUwte","1人目の相方が面白い事言ってたな

宇宙人👽が居る話だな（笑）

何人も居るらしいよ（笑）

社家のお社は雷だから電脳だね〜

呪詛だな💢

分裂者か魔女か脳機能障害か巫女か

さぁ
あなたは何を信じてるかな？？（笑）

ネットも短い文化
戦後もまだ75年

短いよね

↓ https://t.co/2a8OntiRT1"
1325431106255036416,2020-11-08 13:32:55,千葉 関東地方,"累計退院者数が、90,000人を超えました！
重症の患者が依然として多い中、休むことなく勤務を続けられている医療関係者、施設や各種インフラを、感染の危険を冒して支えて下さっている方々のおかげです。
毎日毎日、ありがとうございます。
#医療従事者にエールと感謝を
#coronavirus 
#COVID19",
1325431193915985921,2020-11-08 13:33:16,日本,コリン・トレボロウ監督『ジュラシック・ワールド3』＝『Jurassic World: Dominion』の撮影が終了！製作費1億6500万ドルの超大作はプリプロ開始から18か月が経過、40000回の新型コロナウィルス検査を経て、 100日近い撮影が完了した。2022年6月10日全米公開予定 https://t.co/gkhyPWrK7F #HIHOnews,
1325431217315958784,2020-11-08 13:33:22,日本國,"学習院大学「新型コロナウイルス感染症（COVID-19）学生向けQ&amp;A」より。

Q:　自宅に体温計がありません。どうすればいいですか？
A:　購入してください。
https://t.co/UWxqMupfNa",
1325431221514510337,2020-11-08 13:33:23,Around the Pacific,"イギリスから、コロナ「後遺症」についての記事が次々に。　　

これはかなり詳しい。
学校に向けられています。

子どもの場合、感染後の状態の診断に時間がかかる場合がある。他の登校拒否との区別が難しいのがその要因の一つ。

ホントこれ。大学生でも難しい。

 https://t.co/XrS5hk3mFC",
1325431283757932544,2020-11-08 13:33:38,千葉県市川市,【止まらない】週末から週明けまで数が減るが、今日は日曜日の18時半時点で、全国の感染者数は944人だ。東京189人、大阪140人、北海道153人、神奈川79人、沖縄30人と相変わらず感染は止まらない。危ないのは空港検疫19人もある。スカスカ政策でいいのか？https://t.co/r7yf5rr7EN,
1325431342289494017,2020-11-08 13:33:51,関東,"ただの風邪とは大違いのCOVID-19。SARS-CoV-2の受容体であるACE2は脳を含めて全身に存在。それが全身症状、様々な症状が出る大きな要因。
#NHKスペシャル https://t.co/dPdFdcF93I",
1325431351785385987,2020-11-08 13:33:54,日本,"2020年11月04日【科学技術・学術政策研究所】『COVID-19 / SARS-CoV-2 関連のプレプリントを用いた研究動向の試行的分析［DISCUSSION PAPER No. 186］の補遺の公表』が公開されています

6月30日に公開、9⽉末時点までのデータを追加、分析

https://t.co/9g7nlnArzD

https://t.co/b5RbCKMBbf",
1325431398031716354,2020-11-08 13:34:05,神奈川県横浜市港南区港南台３－６－３１,@hirosetakao 先日、LAの薬局の入り口に「COVID-19のワクチンはまだありません」という貼り紙がありました。ワクチンの開発状況を把握していない人がいるのと同時に、切実にワクチンを望む人が多いことを実感しました。,
1325431562674991104,2020-11-08 13:34:44,"Tokyo, Japan",統計を見る限り、人口あたりでアメリカのコロナ死者はイギリス、スペイン、フランス、イタリア、ブラジル、アルゼンチン、メキシコといった国々と大差はないです。 https://t.co/ZUsDcdnyRc https://t.co/TjrvrdEXnf,コロナ対策でトランプ以下の結果しか出せない人はそうそういないと思うよ。あっという間に20万人死なせたんだから⊂((・x・))⊃
1325431612436148226,2020-11-08 13:34:56,兵庫県西宮市,HTBニュース|鈴木知事「見えない敵との戦い」警戒ステージ3へ https://t.co/HF6RvoJJ3e  #コロナ #鈴木知事,
1325431635966226436,2020-11-08 13:35:02,山梨 甲斐市,"・238例目は80代女性
・239,240例目は90代女性
で、3人とも231例目の濃厚接触者
・241例目は80代女性で231例目の接触者です。

それぞれの概要は、230-233例目の続報とあわせて、こちら▼をご覧ください。(2/2)

#新型コロナ #山梨県

https://t.co/k2QrsHs2QP",
1325431682644602881,2020-11-08 13:35:13,愛知県,"これが今の世界の現実だ→
フランスは1日の感染者が4万人を超え、アメリカは12万6000人、インドも5万人を超え、イギリスはデンマークでミンクに新型ウイルスの変異種が見つかったとして同国との往来禁止、ドイツでは規制強化に反対するデモ、ポルトガルは一部夜間外出禁止… https://t.co/rt5ByoNJ7x","Coronavirus live news: France daily cases exceed 40,000; Melbourne ends 'ring of steel' https://t.co/2R8ABL6RE3"
1325431735543160837,2020-11-08 13:35:25,東京,"別のサイトから同じグラフです。
国内感染者は明らかに急増フェーズに入っているように見えます。
https://t.co/W4cuSrQtYW https://t.co/0cRs4yKQKb",
1325431811871105026,2020-11-08 13:35:43,日本。東京。,"重篤COVIDに対して、「70歳以上だから」とか、「末期癌だから」という理由で、ECMO回さない症例をカウントしてほしい。
とても有用な情報だと思うんだけど、収集できないのは、国の愚行以外ありえない。",
1325431834956636160,2020-11-08 13:35:49,日本,"これ、地震速報知みたいなもんです。
人工呼吸器を必要とする重症covidが当院過去最高です。",
1325431854086852608,2020-11-08 13:35:54,北海道 室蘭市,"高校クラスターになってんのに

公表しないの？？

なんで？

で、なにか対策は？？

#一斉休校　#オンライン授業 https://t.co/StYBJ1TAoW","札幌市で新たに96人感染 郵便局や専門学校など3つのクラスターも発生 道内全体では4日連続100人超

#コロナ #新型コロナウイルス #札幌市 #ススキノ #北海道 #北海道ニュースUHB

https://t.co/yHQwsn8gww"
1325431861322022912,2020-11-08 13:35:55,東京都中央区日本橋2-16-3,"コロナで売り上げ落ちたな～
と思っているあなた！
そんな時こそ「宣伝」しましょう！
サンプリングは、待ちゆく人々にダイレクトにお店の宣伝ができます。
詳しくは　↓　↓
https://t.co/h6Qa9O4A46 

#コロナ　#宣伝　#起死回生　#サンプリング",
1325431987687968769,2020-11-08 13:36:25,東京,"バイデン次期政権、悪化する一方のコロナ問題が最も早急に着手必要との認識から、コロナ対策の指針を構築開始とのこと。まずはファウチ博士と密に連絡を取り合い、これ以上の感染拡大を抑えたい由。大支援。

今の連邦政府は対策は州に丸投げ、アレはマスク無し三密推奨、大統領主席補佐官も感染した。 https://t.co/1cy4UX1ith","BREAKING: Biden's top health advisers say he’s already preparing an unprecedented, mid-pandemic transition of power that aims to reboot the federal government’s Covid-19 response.  https://t.co/6FWMAl9eBd"
1325432013801676801,2020-11-08 13:36:32,東京 中央区,"米国の新型コロナ感染者数は累計で９８５万人超、死者数は２３万人超で、いずれも世界最多だ。新政権発足までに感染者が１０００万人の大台に乗るのは確実な情勢だ。#コロナ　#米

https://t.co/xwiBhJem9T",
1325432061121884162,2020-11-08 13:36:43,"福島県郡山市. Koriyama, Japan.","スタンフォード大学ラリー・ダイアモンド教授の論考。バイデンが米大統領選で勝利したとしても、世界的な民主主義の後退を米国だけで食い止めることは不可能であり、民主派の支援、独裁者への圧力、越境的汚職との戦いを超党派、多国間、多方面で行うことが必要だと論じる。
https://t.co/G7J9Dan3vD",
1325432095162814466,2020-11-08 13:36:51,日本,"これ、地震速報知みたいなもんです。
人工呼吸器を必要とする重症covidが当院過去最高です。",
1325432097037709312,2020-11-08 13:36:51,北海道小樽市,第一波は大量検査によりロックダウンなしで乗り切ったアイスランド、第二波でも優秀だった。 https://t.co/izTsUCSBGc,"欧州で唯一、第二波を収束させられたのは、今のところアイスランドなんだが、これも新規感染者が４０人ぐらいの段階で、部分ロックダウンを噛ましたからなんだよね。これぐらいの新規感染者数ならそこから増加しても、一か月後には収束できる。
https://t.co/wz0CZrMDCv https://t.co/OxP0iYgY7a"
